gloss,video_id,xmin,ymin,xmax,ymax,fps,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id
fake,65674,168,19,449,370,25.0,-1,1,5,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FA/FAKE-732.mp4,0
fake,20871,17,5,222,240,25.0,-1,1,7,16,aslpro,train,http://www.aslpro.com/main/f/fake.swf,0
fake,20872,221,35,477,400,25.0,-1,1,8,41,aslsearch,val,http://www.aslsearch.com/signs/videos/fake.mp4,0
fake,20861,81,33,230,240,25.0,-1,1,9,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92990.mp4,0
fake,20862,565,56,1754,1080,25.0,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Fake%2C%20False-ogNUNChfJE4.mp4,0
farmer,21085,0,0,360,240,25.0,592,520,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
farmer,21086,54,7,259,240,25.0,-1,1,1,0,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/63640.mp4,0
farmer,21087,43,6,578,480,25.0,-1,1,2,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468463385.1482.mp4,0
farmer,21088,119,7,477,360,25.0,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/f/farmer.mp4,0
farmer,21089,59,14,222,192,25.0,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8952.mp4,0
farmer,21090,320,25,938,720,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=bZ7XMX9GV4M,0
farmer,21091,15,2,241,240,25.0,-1,1,6,44,aslpro,train,http://www.aslpro.com//main/f/farmer.swf,0
farmer,21092,195,37,480,400,25.0,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/farmer.mp4,0
february,21355,0,0,360,240,25.0,882,813,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
february,67651,71,21,377,360,25.0,-1,1,1,109,asllex,test,https://youtu.be/3kqvOzNeU2w,0
february,21356,40,0,248,240,25.0,-1,1,2,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/455637.mp4,0
february,21358,105,11,545,480,25.0,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468463917.6770.mp4,0
february,21359,44,13,261,240,25.0,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/f/february.mp4,0
february,21360,84,14,231,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/7/7085.mp4,0
february,21361,288,17,955,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=zsq3nUNOWpY,0
february,21363,219,35,472,400,25.0,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/february.mp4,0
federal,21368,0,0,360,240,25.0,935,883,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
federal,21370,39,37,254,240,25.0,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93003.mp4,0
federal,21371,528,18,1638,1080,25.0,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Federal-o8KJXM7MwTY.mp4,0
federal,21372,5,8,290,240,25.0,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/f/federal.mp4,0
federal,21373,48,0,212,192,25.0,-1,1,4,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8713.mp4,0
federal,21374,261,24,940,720,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=62oEAbCAX9E,0
federal,21375,4,12,204,240,25.0,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/f/federal.swf,0
federal,21376,182,36,477,400,25.0,-1,1,7,41,aslsearch,train,http://www.aslsearch.com/signs/videos/federal.mp4,0
final,21816,0,0,360,240,25.0,1318,1276,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
final,21820,31,0,265,240,25.0,-1,1,1,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/455661.mp4,0
final,21821,553,64,1679,1080,25.0,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last%2C%20Final-ZrL9QA06fZs.mp4,0
final,21822,75,2,581,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468494188.341.mp4,0
final,21823,57,0,533,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/f/final-last.mp4,0
final,21824,74,7,221,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6063.mp4,0
final,21825,3,10,231,240,25.0,-1,1,6,24,aslpro,train,http://www.aslpro.com/main/f/final.swf,0
final,21826,168,56,547,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/last.mp4,0
florida,22509,0,0,360,240,25.0,2047,2009,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
florida,22510,38,1,244,240,25.0,-1,1,1,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/455508.mp4,0
florida,22511,892,59,1721,1068,25.0,-1,1,2,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Florida-sXM8QeBTErY.mp4,0
florida,22512,138,70,503,480,25.0,-1,1,3,34,asldeafined,train,https://media.asldeafined.com/vocabulary/1546573628.455.mp4,0
florida,22513,54,14,260,240,25.0,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/f/florida.mp4,0
florida,22514,69,9,209,192,25.0,-1,1,5,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9436.mp4,0
florida,22515,38,15,213,240,25.0,-1,1,6,49,aslpro,train,http://www.aslpro.com/main/f/florida_1.swf,0
florida,22516,24,14,224,240,25.0,-1,1,7,49,aslpro,train,http://www.aslpro.com/main/f/florida_2.swf,0
flute,22609,0,0,360,240,25.0,2157,2105,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
flute,65747,184,29,548,370,25.0,-1,1,1,106,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FL/FLUTE-1485.mp4,0
flute,22610,67,36,255,240,25.0,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93038.mp4,0
flute,22611,555,66,1572,1072,25.0,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Flute-5z8GeiFIgjI.mp4,0
flute,22612,5,13,554,480,25.0,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468512994.9973.mp4,0
flute,22613,86,16,284,240,25.0,-1,1,5,14,handspeak,val,https://www.handspeak.com/word/f/flute.mp4,0
flute,22614,60,19,208,192,25.0,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23148.mp4,0
flute,22615,186,48,543,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/flute.mp4,0
forbid,22840,0,0,360,240,25.0,2471,2435,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
forbid,65757,157,11,523,370,25.0,-1,1,1,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FORBID-602.mp4,0
forbid,22844,51,0,267,240,25.0,-1,1,2,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456355.mp4,0
forbid,67676,88,20,376,360,25.0,-1,1,3,109,asllex,train,https://youtu.be/3gmdk1iEH70,0
forbid,22845,62,11,256,240,25.0,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/f/forbid.mp4,0
forbid,22846,53,23,213,192,25.0,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22256.mp4,0
forbid,22847,1,16,226,240,25.0,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/f/forbid.swf,0
forbid,22848,161,53,571,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/illegal.mp4,0
forever,65760,172,26,495,370,25.0,-1,1,4,106,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOREVER-1493.mp4,0
forever,22926,23,0,244,240,25.0,-1,1,5,37,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/456356.mp4,0
forever,67679,83,20,374,360,25.0,-1,1,6,109,asllex,train,https://youtu.be/P-zG44T73rA,0
forever,22927,714,112,1543,1080,25.0,-1,1,7,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Endless-NXLVXfHZjSI.mp4,0
forever,22928,660,15,1716,1070,25.0,-1,1,8,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forever%2C%20Infinity%202-nYdDwgGLr7U.mp4,0
forever,22929,671,56,1724,1080,25.0,-1,1,9,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forever%2C%20Infinity-hbJ300P8L8M.mp4,0
forever,22930,55,8,554,480,25.0,-1,1,10,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468513427.9657.mp4,0
forever,22931,14,0,317,240,25.0,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/f/forever.mp4,0
fourth,23237,0,0,360,240,25.0,2779,2723,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
fourth,65774,168,31,497,370,25.0,-1,1,1,106,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FOURTH-1499.mp4,0
fourth,23239,41,0,246,240,25.0,-1,1,2,37,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456361.mp4,0
fourth,23240,160,24,633,540,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1546368154.3302.mp4,0
fourth,23241,52,10,271,240,25.0,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/f/fourth-ordinal.mp4,0
fourth,23243,90,16,224,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/8/8420.mp4,0
fourth,23245,328,31,938,720,25.0,-1,1,8,5,aslu,train,https://www.youtube.com/watch?v=1cTHsO46Y-8,0
fourth,23246,174,50,549,400,25.0,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/fourth.mp4,0
free,23395,0,0,360,240,25.0,2938,2879,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
free,23414,121,8,511,360,25.0,-1,1,2,5,aslu,test,https://www.youtube.com/watch?v=_OvXfc8_Ffo,0
free,23415,0,22,244,240,25.0,-1,1,3,83,aslpro,train,http://www.aslpro.com/main/f/free.swf,0
free,65778,156,19,467,370,25.0,-1,1,4,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FREE-681.mp4,0
free,23416,172,50,561,400,25.0,-1,1,6,12,aslsearch,train,http://www.aslsearch.com/signs/videos/free.mp4,0
free,23407,340,49,1884,1080,25.0,-1,1,7,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Free-UuapWToGDCk.mp4,0
free,23411,83,0,533,360,25.0,-1,1,11,20,handspeak,train,https://www.handspeak.com/word/f/free-stuff.mp4,0
free,23412,68,10,247,192,25.0,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/8/8278.mp4,0
french fries,23469,0,0,360,240,25.0,3035,2986,0,9,asl5200,val,https://www.youtube.com/watch?v=lWaQxL25Aew,0
french fries,23470,591,60,1736,1080,25.0,-1,1,1,27,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20French%20Fries-_o80xe-3OgI.mp4,0
french fries,65780,176,27,440,370,25.0,-1,1,2,92,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRENCH-FRIES-2357.mp4,0
french fries,23471,95,11,542,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468514052.9348.mp4,0
french fries,23472,102,6,497,360,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/f/french-fries.mp4,0
french fries,23473,85,20,208,192,25.0,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22779.mp4,0
french fries,23474,78,13,226,192,25.0,-1,1,6,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7594.mp4,0
french fries,23475,166,51,542,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/french-fries.mp4,0
gamble,24013,0,0,360,240,25.0,126,67,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
gamble,24014,28,38,237,240,25.0,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93069.mp4,0
gamble,24015,319,38,1584,1080,25.0,-1,1,2,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gamble%2C%20Shakespeare-A5eWWVY8ISM.mp4,0
gamble,24016,732,95,1788,1077,25.0,-1,1,3,31,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gamble%2C%20Shakespeare-dtjsLf_1tqo.mp4,0
gamble,24018,41,0,320,240,25.0,-1,1,5,20,handspeak,train,https://www.handspeak.com/word/g/gamble.mp4,0
gamble,24019,42,16,216,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9110.mp4,0
gamble,24021,6,11,242,240,25.0,-1,1,8,25,aslpro,train,http://www.aslpro.com/main/g/gamble.swf,0
gamble,24022,104,53,540,400,25.0,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gamble.mp4,0
gas,65802,142,20,463,370,25.0,-1,1,0,94,aslsignbank,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GA/GAS-843.mp4,0
gas,24127,168,53,529,400,25.0,-1,1,1,12,aslsearch,test,http://www.aslsearch.com/signs/videos/gas.mp4,0
gas,24119,62,7,230,180,25.0,-1,1,2,19,elementalasl,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/gas.mov,0
gas,67705,125,20,393,360,25.0,-1,1,3,109,asllex,train,https://youtu.be/hZSP_fRyH4s,0
gas,24120,370,49,797,720,25.0,-1,1,4,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/gas.mp4,0
gas,24121,470,80,1521,1080,25.0,-1,1,5,32,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Gas-u3-_YUN9eXE.mp4,0
gas,24122,74,16,587,480,25.0,-1,1,6,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468515133.715.mp4,0
gas,24125,79,27,206,192,25.0,-1,1,9,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23414.mp4,0
gasoline,24130,61,3,286,240,25.0,-1,1,0,29,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/72928.mp4,0
gasoline,24131,74,16,587,480,25.0,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468515133.715.mp4,0
gasoline,24133,8,0,508,480,25.0,-1,1,3,20,handspeak,train,https://www.handspeak.com/word/g/gas.mp4,0
gasoline,24134,89,0,478,360,25.0,-1,1,4,14,handspeak,train,https://www.handspeak.com/word/g/gasoline.mp4,0
gasoline,24136,79,27,206,192,25.0,-1,1,6,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23414.mp4,0
gasoline,24137,208,4,957,720,25.0,-1,1,7,5,aslu,val,https://www.youtube.com/watch?v=RzYnyNm-t_4,0
gasoline,24138,0,17,228,240,25.0,-1,1,8,83,aslpro,train,http://www.aslpro.com/main/g/gasoline.swf,0
gasoline,24139,168,53,529,400,25.0,-1,1,9,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gas.mp4,0
generation,24267,0,0,360,240,25.0,409,330,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
generation,65805,117,37,468,370,25.0,-1,1,1,106,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GE/GENERATION-1512.mp4,0
generation,24268,71,19,233,240,25.0,-1,1,2,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/91426.mp4,0
generation,24269,16,11,557,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468515356.978.mp4,0
generation,24270,59,0,595,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/g/generation.mp4,0
generation,24271,52,24,195,192,25.0,-1,1,5,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22313.mp4,0
generation,24273,226,40,967,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=Tx4njI_M01I,0
generation,24274,200,40,486,400,25.0,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/generation.mp4,0
geography,24328,0,0,360,240,25.0,466,410,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
geography,24329,57,12,237,180,25.0,-1,1,1,19,elementalasl,test,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/geography.mov,0
geography,24330,32,0,290,240,25.0,-1,1,2,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51918.mp4,0
geography,24331,425,39,1629,1080,25.0,-1,1,3,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Earth-usRyg0odYTo.mp4,0
geography,24332,119,13,600,480,25.0,-1,1,4,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468515494.1947.mp4,0
geography,24334,53,26,218,192,25.0,-1,1,6,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22315.mp4,0
geography,24335,52,24,207,192,25.0,-1,1,7,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/22/22316.mp4,0
geography,24337,208,42,493,400,25.0,-1,1,9,41,aslsearch,train,http://www.aslsearch.com/signs/videos/geography.mp4,0
german,24367,70,0,252,240,25.0,-1,1,0,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456439.mp4,0
german,24368,671,116,1480,1069,25.0,-1,1,1,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Germany%202-_lZFr6fn1AE.mp4,0
german,24370,130,19,544,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468515577.7636.mp4,0
german,24371,126,0,547,476,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/g/german.mp4,0
german,24372,75,8,210,192,25.0,-1,1,5,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/5/5738.mp4,0
german,24373,354,45,989,720,25.0,-1,1,6,5,aslu,val,https://www.youtube.com/watch?v=IC2HjLDLMZ4,0
german,24374,3,11,242,240,25.0,-1,1,7,25,aslpro,train,http://www.aslpro.com/main/g/german.swf,0
german,24375,223,42,473,400,25.0,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/german.mp4,0
girlfriend,24592,54,0,261,240,25.0,-1,1,0,37,spreadthesign,val,https://media.spreadthesign.com/video/mp4/13/456447.mp4,0
girlfriend,24596,50,8,588,480,25.0,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468548994.3095.mp4,0
girlfriend,24604,179,63,539,400,25.0,-1,1,2,12,aslsearch,train,http://www.aslsearch.com/signs/videos/girlfriend.mp4,0
girlfriend,24597,55,0,597,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/g/girlfriend.mp4,0
girlfriend,24594,215,18,523,414,25.0,-1,1,5,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/girlfriend.mp4,0
girlfriend,24598,72,4,222,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/5/5864.mp4,0
girlfriend,24599,323,38,982,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=4B3VtEF78lM,0
girlfriend,24601,58,15,454,360,25.0,-1,1,9,5,aslu,train,https://www.youtube.com/watch?v=IhJmZIn2LKY,0
gold,24978,0,0,360,240,25.0,1113,1067,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
gold,24995,57,0,562,480,25.0,-1,1,1,20,handspeak,test,https://www.handspeak.com/word/g/gold.mp4,0
gold,24996,50,11,230,192,25.0,-1,1,2,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7062.mp4,0
gold,24997,335,71,887,720,25.0,-1,1,3,68,nabboud,train,https://www.youtube.com/watch?v=1QJT9gUN0Vs,0
gold,24989,72,41,233,240,25.0,-1,1,5,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/93091.mp4,0
gold,67717,73,23,374,360,25.0,-1,1,6,109,asllex,val,https://youtu.be/xnA9DqV1qHE,0
gold,24990,372,69,1557,1080,25.0,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20California%2C%20Gold-nssRtX90_Ds.mp4,0
gold,24991,801,60,1722,1064,25.0,-1,1,10,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20California-5Q0SCrk6bb0.mp4,0
grandma,69349,143,18,610,479,25.0,-1,1,0,116,aslbrick,val,http://aslbricks.org/New/ASL-Videos/grandma.mp4,0
grandma,25422,102,13,535,480,25.0,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468550283.9526.mp4,0
grandma,68668,364,19,912,720,25.0,41,1,2,112,lillybauer,train,https://www.youtube.com/watch?v=lT43fCILJdg,0
grandma,25423,82,15,218,192,25.0,-1,1,3,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6640.mp4,0
grandma,25424,124,39,399,341,25.0,-1,1,4,64,aslu,train,https://www.youtube.com/watch?v=Jna1YBiRse8,0
grandma,25425,324,51,996,720,25.0,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=Jna1YBiRse8,0
grandma,25426,329,43,959,720,25.0,-1,1,6,5,aslu,train,https://www.youtube.com/watch?v=r8yvyGMnrYk,0
grandma,25427,168,54,515,400,25.0,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/grandma.mp4,0
grass,25503,0,0,360,240,25.0,1825,1736,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
grass,25515,156,54,521,400,25.0,-1,1,1,12,aslsearch,test,http://www.aslsearch.com/signs/videos/grass.mp4,0
grass,65850,164,18,452,370,25.0,-1,1,2,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GRASS-474.mp4,0
grass,25508,61,0,273,240,25.0,-1,1,3,53,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51579.mp4,0
grass,67727,132,18,378,360,25.0,-1,1,4,109,asllex,train,https://youtu.be/ADHT3JOZBvg,0
grass,25509,95,14,531,480,25.0,-1,1,5,21,asldeafined,val,https://media.asldeafined.com/vocabulary/1468550333.6922.mp4,0
grass,25511,93,19,225,192,25.0,-1,1,7,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/7/7396.mp4,0
grass,25513,316,36,931,720,25.0,-1,1,9,5,aslu,train,https://www.youtube.com/watch?v=o-GOlFqc_aw,0
grow up,25869,0,0,360,240,25.0,2124,2075,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
grow up,25871,17,0,561,480,25.0,-1,1,1,21,asldeafined,test,https://media.asldeafined.com/vocabulary/1468550880.910.mp4,0
grow up,68063,88,0,1210,720,25.0,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=Zf4bqJpGTpI,0
grow up,65863,96,17,469,370,25.0,-1,1,3,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GR/GROW-UP-735.mp4,0
grow up,25873,61,8,282,240,25.0,-1,1,5,14,handspeak,train,https://www.handspeak.com/word/g/growup-raise.mp4,0
grow up,25874,35,2,213,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9266.mp4,0
grow up,25875,223,41,952,720,25.0,-1,1,7,5,aslu,train,https://www.youtube.com/watch?v=hNj04ToIMkg,0
grow up,25876,210,42,494,400,25.0,-1,1,8,41,aslsearch,train,http://www.aslsearch.com/signs/videos/grow-up.mp4,0
gun,26010,0,0,360,240,25.0,2317,2288,0,9,asl5200,val,https://www.youtube.com/watch?v=YdHKN_wHZqo,0
gun,26012,49,52,226,240,25.0,-1,1,1,2,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/93110.mp4,0
gun,67736,93,19,363,360,25.0,-1,1,2,109,asllex,train,https://youtu.be/saih4S5W558,0
gun,26013,88,9,541,480,25.0,-1,1,3,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468551210.8493.mp4,0
gun,26014,128,5,540,480,25.0,-1,1,4,20,handspeak,train,https://www.handspeak.com/word/g/gun.mp4,0
gun,26016,78,15,218,192,25.0,-1,1,6,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6819.mp4,0
gun,26017,39,21,218,240,25.0,-1,1,7,16,aslpro,train,http://www.aslpro.com/main/g/gun.swf,0
gun,26018,170,65,537,400,25.0,-1,1,8,12,aslsearch,train,http://www.aslsearch.com/signs/videos/gun.mp4,0
haircut,26135,0,0,360,240,25.0,210,148,0,9,asl5200,val,https://www.youtube.com/watch?v=SiBub8VD5wo,0
haircut,69062,114,0,1116,720,25.0,107,1,1,115,lillybauer,test,https://www.youtube.com/watch?v=Ym39Hh2FNlI,0
haircut,67738,122,12,372,360,25.0,-1,1,5,109,asllex,train,https://youtu.be/KuwMnCeFfSk,0
haircut,26136,36,0,291,240,25.0,-1,1,6,77,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/184872.mp4,0
haircut,26139,533,69,1630,1080,25.0,-1,1,9,32,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Haircut-70AAOYGFqMc.mp4,0
haircut,26140,9,33,275,240,25.0,-1,1,10,20,handspeak,val,https://www.handspeak.com/word/h/haircut2.mp4,0
haircut,26141,4,29,279,240,25.0,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/h/haircut.mp4,0
haircut,26142,59,8,237,192,25.0,-1,1,12,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6132.mp4,0
hard of hearing,26584,0,0,360,240,25.0,627,568,0,9,asl5200,val,https://www.youtube.com/watch?v=SiBub8VD5wo,0
hard of hearing,26591,71,11,211,192,25.0,-1,1,2,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/8/8684.mp4,0
hard of hearing,68066,168,0,1055,720,25.0,-1,1,3,109,valencia-asl,train,https://www.youtube.com/watch?v=1Y971ZVqcIg,0
hard of hearing,26585,40,0,248,240,25.0,-1,1,4,8,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/456556.mp4,0
hard of hearing,26586,652,62,1541,1064,25.0,-1,1,5,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Hard%20of%20Hearing-DJZWj9XlF5I.mp4,0
hard of hearing,26592,398,53,837,720,25.0,-1,1,6,69,nabboud,val,https://www.youtube.com/watch?v=vaF2-549kUs,0
